Anno	Mes	NombreMes	NombreMateria	NombreCircuito	NombreDespacho	NombreTipoDespacho	CirculanteInicial	CirculanteInicialLeg	Entrados	TestimoniosPiezas	Legajos	Reentrados	TerminadosXImcompetencia	AbandonadosOInactivos	Terminasdos	CirculanteFinal	CirculanteFinalLegajos
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (LA UNIÓN)	JUZGADO PENSIONES Y VIOLENCIA DOMÉSTICA DE LA UNIÓN (PISAV) (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	627	0	70	1	0	0	0	0	4	694	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (MONTES DE ORO, MIRAMAR)	JUZGADO CONTRAVENCIONAL DE MONTES DE ORO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	106	0	8	2	0	0	3	0	15	98	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (HOJANCHA)	JUZGADO CONTRAVENCIONAL DE HOJANCHA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	50	0	4	1	0	0	1	0	2	52	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SAN ISIDRO)	JUZGADO CONTRAVENCIONAL DE SAN ISIDRO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	123	0	15	0	0	0	0	0	10	128	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SAN RAFAEL)	JUZGADO CONTRAVENCIONAL DE SAN RAFAEL (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	434	0	46	1	0	1	6	0	54	422	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (UPALA)	JUZGADO CIVIL Y TRABAJO DEL II CIRCUITO JUDICIAL DE ALAJUELA, SEDE UPALA (Materia Violencia Doméstic	JUZGADO DE VIOLENCIA DOMÉSTICA	600	0	63	8	0	0	7	0	114	550	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (QUEPOS)	JUZGADO FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE QUEPOS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	220	0	31	12	0	0	2	0	37	224	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (CAÑAS)	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE CAÑAS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	303	0	25	2	0	0	4	0	26	300	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (ABANGARES)	JUZGADO CONTRAVENCIONAL DE ABANGARES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	217	0	21	5	0	0	3	0	23	217	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (CÓBANO)	JUZGADO CONTRAVENCIONAL DE COBANO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	135	0	19	1	0	0	1	0	14	140	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (MONTEVERDE)	JUZGADO CONTRAVENCIONAL DE MONTEVERDE (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	32	0	6	7	0	0	0	0	12	33	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (HATILLO, SAN SEBASTIÁN Y ALAJUELITA)	JUZGADO VIOLENCIA DOMÉSTICA HATILLO, SAN SEBASTIÁN Y ALAJUELITA	JUZGADO DE VIOLENCIA DOMÉSTICA	1603	0	165	11	0	0	1	0	68	1710	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (PARRITA)	JUZGADO CONTRAVENCIONAL DE PARRITA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	209	0	20	4	0	0	5	0	15	213	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SANTO DOMINGO)	JUZGADO CONTRAVENCIONAL DE SANTO DOMINGO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	205	0	19	7	0	0	0	0	35	196	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE SAN JOSE (GOICOECHEA)	JUZGADO DE VIOLENCIA DOMÉSTICA TURNO EXTRAORDINARIO DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMÉSTICA	3	0	323	127	0	3	449	0	1	6	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SARAPIQUÍ)	JUZGADO CIVIL, TRABAJO, FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE SARAPIQUÍ (Materia Violencia	JUZGADO DE VIOLENCIA DOMÉSTICA	556	0	73	10	0	1	1	0	95	544	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (OSA)	JUZGADO CIVIL, TRABAJO Y FAMILIA DE OSA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	385	0	46	3	0	0	0	0	48	386	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (COTO BRUS)	JUZGADO CONTRAVENCIONAL DE COTO BRUS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	334	0	47	2	0	0	2	0	40	341	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (PARAÍSO)	JUZGADO CONTRAVENCIONAL DE PARAÍSO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	523	0	23	16	0	1	11	0	34	519	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (DESAMPARADOS)	JUZGADO VIOLENCIA DOMÉSTICA DEL III CIRCUITO JUDICIAL DE SAN JOSÉ (DESAMPARADOS)	JUZGADO DE VIOLENCIA DOMÉSTICA	1888	0	170	31	0	0	2	0	195	1892	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (GUATUSO)	JUZGADO CONTRAVENCIONAL DE GUATUSO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	166	0	26	2	0	0	0	0	18	176	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSÉ (PURISCAL)	JUZGADO CIVIL, TRABAJO Y FAMILIA DE PURISCAL (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	428	0	36	1	0	1	0	0	34	432	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO DE LA ZONA ATLÁNTICA (BRIBRÍ)	JUZGADO CONTRAVENCIONAL DE BRIBRÍ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	580	0	45	2	0	0	0	0	67	560	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (LA CRUZ)	JUZGADO CONTRAVENCIONAL DE LA CRUZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	241	0	22	12	0	0	11	0	22	242	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (TILARAN)	JUZGADO CONTRAVENCIONAL DE TILARÁN (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	154	0	23	1	0	0	1	0	14	163	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (MORA)	JUZGADO CONTRAVENCIONAL DE MORA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	61	0	16	0	0	0	1	0	9	67	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (ACOSTA)	JUZGADO CONTRAVENCIONAL DE ACOSTA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	125	0	11	4	0	0	0	0	12	128	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (ESCAZÚ)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE ESCAZÚ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	472	0	48	0	0	0	0	0	13	507	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (SANTA ANA)	JUZGADO CONTRAVENCIONAL DE SANTA ANA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	364	0	35	2	0	1	1	0	23	378	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	III Circuito Judicial de Alajuela	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DE GRECIA (Materia Violencia Doméstica)	Juzgado	644	0	62	14	0	0	0	0	61	660	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (PALMARES)	JUZGADO CONTRAVENCIONAL DE PALMARES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	276	0	19	4	0	1	0	0	27	273	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (NARANJO)	JUZGADO CONTRAVENCIONAL DE NARANJO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	275	0	30	0	0	0	0	0	28	277	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (ZARCERO)	JUZGADO CONTRAVENCIONAL DE ZARCERO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	90	0	4	1	0	0	0	0	7	88	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (GOLFITO) (PUERTO JIMÉNEZ)	JUZGADO CONTRAVENCIONAL DE PUERTO JIMÉNEZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	163	0	14	1	0	1	4	0	14	161	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (SAN MATEO)	JUZGADO CONTRAVENCIONAL DE SAN MATEO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	43	0	5	0	0	0	1	0	6	41	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (OROTINA)	JUZGADO CONTRAVENCIONAL DE OROTINA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	189	0	21	8	0	0	0	0	24	194	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (PÓAS)	JUZGADO CONTRAVENCIONAL DE POÁS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	325	0	13	1	0	0	1	0	86	252	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (SARCHÍ)	JUZGADO CONTRAVENCIONAL DE SARCHÍ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	106	0	5	3	0	0	2	0	9	103	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMÉSTICA	977	0	116	39	0	2	1	0	121	1012	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (SAN RAMON)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL III CIRCUITO JUDICIAL DE ALAJUELA (SAN RAMÓN) (Materia	JUZGADO DE VIOLENCIA DOMÉSTICA	634	0	56	5	0	1	0	0	47	649	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (SANTA CRUZ)	JUZGADO FAMILIA Y VIOLENCIA DOMÉSTICA DE SANTA CRUZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	1038	0	114	9	0	0	5	0	72	1084	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO DE LA ZONA ATLÁNTICA (SIQUIRRES)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE SIQUIRRES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	618	0	57	0	0	0	0	0	33	642	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA	JUZGADO DE VIOLENCIA DOMÉSTICA DE HEREDIA	JUZGADO DE VIOLENCIA DOMÉSTICA	853	0	102	42	0	1	10	0	133	855	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (JICARAL)	JUZGADO CONTRAVENCIONAL DE JICARAL (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	85	0	6	0	0	0	0	0	14	77	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSÉ	TRIBUNAL DE FAMILIA (Materia Violencia Doméstica)	TRIBUNAL DE FAMILIA	81	0	60	0	0	2	14	0	49	80	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (ATENAS)	JUZGADO CONTRAVENCIONAL DE ATENAS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	173	0	14	0	0	0	0	0	8	179	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA) (Materia Vi	JUZGADO DE VIOLENCIA DOMÉSTICA	718	0	97	8	0	0	5	0	91	727	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (TARRAZÚ, DOTA Y LEÓN CORTÉS)	JUZGADO CONTRAVENCIONAL DE TARRAZÚ, DOTA Y LEÓN CORTÉS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	208	0	13	14	0	0	0	0	32	203	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (LOS CHILES)	JUZGADO CONTRAVENCIONAL DE LOS CHILES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	275	0	46	0	0	0	9	0	47	265	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (SAN CARLOS)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMÉSTICA	1065	0	113	35	0	0	4	0	173	1036	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SAN JOAQUÍN)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE SAN JOAQUÍN DE FLORES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	380	0	42	2	0	0	5	0	56	363	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO DE LA ZONA ATLÁNTICA (BATÁN-MATINA)	JUZGADO CONTRAVENCIONAL DE MATINA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	477	0	47	0	0	0	1	0	57	466	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMÉSTICA	2498	0	214	65	0	0	4	0	231	2542	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (JIMÉNEZ)	JUZGADO CONTRAVENCIONAL DE JIMÉNEZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	112	0	13	4	0	1	0	0	7	123	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (ALVARADO)	JUZGADO CONTRAVENCIONAL DE ALVARADO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	54	0	10	4	0	0	4	0	3	61	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (CARILLO)	JUZGADO CONTRAVENCIONAL DE CARRILLO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	586	0	55	16	0	0	18	0	92	547	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (NANDAYURE)	JUZGADO CONTRAVENCIONAL DE NANDAYURE (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	68	0	5	4	0	0	0	0	9	68	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO DE LA ZONA ATLÁNTICA (GUÁCIMO)	JUZGADO CONTRAVENCIONAL DE GUÁCIMO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	536	0	44	17	0	1	0	0	92	506	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE LA ZONA SUR (BUENOS AIRES)	JUZGADO CIVIL, TRABAJO Y FAMILIA DE BUENOS AIRES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	811	0	35	0	0	0	0	0	17	829	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (TURRIALBA)	JUZGADO FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE TURRIALBA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	438	0	31	15	0	1	1	0	59	425	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (GOLFITO)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DE GOLFITO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	302	0	33	2	0	0	2	0	43	292	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO DE LA ZONA ATLÁNTICA (LIMÓN)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA	JUZGADO DE VIOLENCIA DOMÉSTICA	766	0	63	13	0	1	4	0	79	760	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO DE LA ZONA ATLÁNTICA (POCOCÍ)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA	JUZGADO DE VIOLENCIA DOMÉSTICA	846	0	101	63	0	0	5	0	119	886	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (BAGACES)	JUZGADO CONTRAVENCIONAL DE BAGACES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	206	0	31	1	0	0	4	0	11	223	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE SAN JOSE (GOICOECHEA)	JUZGADO VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMÉSTICA	4810	0	325	60	0	1	5	0	394	4797	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (CORREDORES)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE LA ZONA SUR (CORREDORES) (Mater	JUZGADO DE VIOLENCIA DOMÉSTICA	615	0	58	5	0	0	5	0	84	589	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE LA ZONA SUR (PEREZ ZELEDON)	JUZGADO VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA SUR (PÉREZ ZELEDÓN)	JUZGADO DE VIOLENCIA DOMÉSTICA	1322	0	124	47	0	0	1	0	165	1327	0
2021	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO	JUZGADO DE VIOLENCIA DOMÉSTICA DE CARTAGO	JUZGADO DE VIOLENCIA DOMÉSTICA	1692	0	122	38	0	1	0	0	204	1649	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO DE LA ZONA ATLÁNTICA (LIMÓN)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA	JUZGADO DE VIOLENCIA DOMÉSTICA	760	0	73	24	0	1	3	0	70	785	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (DESAMPARADOS)	JUZGADO VIOLENCIA DOMÉSTICA DEL III CIRCUITO JUDICIAL DE SAN JOSÉ (DESAMPARADOS)	JUZGADO DE VIOLENCIA DOMÉSTICA	1892	0	170	19	0	2	2	0	218	1863	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE SAN JOSE (GOICOECHEA)	JUZGADO VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMÉSTICA	4797	0	363	75	0	4	2	0	272	4964	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SARAPIQUÍ)	JUZGADO CIVIL, TRABAJO, FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE SARAPIQUÍ (Materia Violencia	JUZGADO DE VIOLENCIA DOMÉSTICA	544	0	83	10	0	1	1	0	80	557	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (OSA)	JUZGADO CIVIL, TRABAJO Y FAMILIA DE OSA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	386	0	42	0	0	0	1	0	44	383	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (TARRAZÚ, DOTA Y LEÓN CORTÉS)	JUZGADO CONTRAVENCIONAL DE TARRAZÚ, DOTA Y LEÓN CORTÉS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	203	0	18	3	0	0	2	0	15	207	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (UPALA)	JUZGADO CIVIL Y TRABAJO DEL II CIRCUITO JUDICIAL DE ALAJUELA, SEDE UPALA (Materia Violencia Doméstic	JUZGADO DE VIOLENCIA DOMÉSTICA	550	0	61	19	0	0	5	0	71	554	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (SAN CARLOS)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMÉSTICA	1036	0	117	59	0	0	5	0	159	1048	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (GUATUSO)	JUZGADO CONTRAVENCIONAL DE GUATUSO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	176	0	12	0	0	0	0	0	17	171	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (HATILLO, SAN SEBASTIÁN Y ALAJUELITA)	JUZGADO VIOLENCIA DOMÉSTICA HATILLO, SAN SEBASTIÁN Y ALAJUELITA	JUZGADO DE VIOLENCIA DOMÉSTICA	1710	0	187	19	0	1	0	0	214	1703	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (ACOSTA)	JUZGADO CONTRAVENCIONAL DE ACOSTA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	128	0	17	0	0	0	0	0	3	142	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (ESPARZA)	JUZGADO CONTRAVENCIONAL DE ESPARZA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	245	0	30	14	0	0	4	0	39	246	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (PARRITA)	JUZGADO CONTRAVENCIONAL DE PARRITA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	213	0	16	3	0	1	6	0	26	201	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (JIMÉNEZ)	JUZGADO CONTRAVENCIONAL DE JIMÉNEZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	123	0	11	6	0	0	0	0	24	116	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (SAN MATEO)	JUZGADO CONTRAVENCIONAL DE SAN MATEO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	41	0	4	0	0	0	1	0	8	36	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (OROTINA)	JUZGADO CONTRAVENCIONAL DE OROTINA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	194	0	15	10	0	0	1	0	23	195	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (ATENAS)	JUZGADO CONTRAVENCIONAL DE ATENAS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	179	0	25	0	0	0	0	0	30	174	0
2021	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA) (Materia Vi	JUZGADO DE VIOLENCIA DOMÉSTICA	727	0	71	6	0	0	4	0	93	707	0
